aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Canterbury,,New Zealand,0,University of Canterbury,773,301-350,301,master_account,48.4,321,49.8,126,88.0,16,-,315,24.0,300,19.9,370,"Archaeology,Civil Engineering,Psychology,Other Health,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Accounting & Finance,Geography,Computer Science,Agriculture & Forestry,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Chemistry,Education,Communication & Media Studies,Art, Performing Arts & Design,Law,Business & Management,General Engineering,Electrical & Electronic Engineering,Sport Science,Sociology",/world-university-rankings/university-canterbury
"University of Maryland, Baltimore County",,United States,0,"University of Maryland, Baltimore County",791,301-350,301,public,65.2,188,32.6,302,32.6,315,-,342,16.4,368,19.4,375,"Mathematics & Statistics,Chemistry,Economics & Econometrics,Languages, Literature & Linguistics,Psychology,Education,Chemical Engineering,History, Philosophy & Theology,Geography,Sociology,Computer Science,Mechanical & Aerospace Engineering,Other Health,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Communication & Media Studies,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Business & Management,Biological Sciences,Physics & Astronomy",/world-university-rankings/university-maryland-baltimore-county
Vrije Universiteit Brussel,,Belgium,0,Vrije Universiteit Brussel,811,301-350,301,master_account,53.8,277,37.5,245,48.4,224,-,394,26.8,275,26.7,315,"Politics & International Studies (incl Development Studies),Economics & Econometrics,Chemical Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Computer Science,Languages, Literature & Linguistics,Other Health,Sport Science,Medicine & Dentistry,Sociology,Law,Mathematics & Statistics,Electrical & Electronic Engineering,Psychology,General Engineering,Communication & Media Studies,Mechanical & Aerospace Engineering,Civil Engineering,Geography,Archaeology,Education,Chemistry,Business & Management,Biological Sciences",/world-university-rankings/vrije-universiteit-brussel
University of Fribourg,,Switzerland,0,University of Fribourg,887,301-350,301,master_account,69.4,169,-,390,59.5,148,-,325,11.0,391,20.8,363,"Politics & International Studies (incl Development Studies),Sociology,Economics & Econometrics,Computer Science,Law,Chemistry,Archaeology,Medicine & Dentistry,Biological Sciences,Art, Performing Arts & Design,Sport Science,Physics & Astronomy,Geography,Business & Management,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Psychology,Other Health,Accounting & Finance,History, Philosophy & Theology,Communication & Media Studies,Mathematics & Statistics",/world-university-rankings/university-fribourg
University of South Australia unisa,,Australia,6,University of South Australia,855,301-350,301,master_account,34.1,384,83.7,40,81.0,47,-,362,25.0,292,28.4,298,"Electrical & Electronic Engineering,Education,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Accounting & Finance,Languages, Literature & Linguistics,Other Health,Mechanical & Aerospace Engineering,Law,Sociology,History, Philosophy & Theology,Computer Science,Business & Management,Mathematics & Statistics,General Engineering,Civil Engineering,Psychology,Economics & Econometrics,Communication & Media Studies,Architecture,Biological Sciences,Sport Science,Medicine & Dentistry",/world-university-rankings/university-south-australia
State University of New York Albany,,United States,0,State University of New York Albany,710,301-350,301,public,52.9,284,-,381,27.8,352,-,293,30.0,242,30.2,282,"Politics & International Studies (incl Development Studies),Medicine & Dentistry,Psychology,Sport Science,Archaeology,General Engineering,Education,Architecture,Agriculture & Forestry,Other Health,Communication & Media Studies,Civil Engineering,History, Philosophy & Theology,Veterinary Science,Mechanical & Aerospace Engineering,Geography,Sociology,Economics & Econometrics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Law,Electrical & Electronic Engineering,Art, Performing Arts & Design,Accounting & Finance,Physics & Astronomy,Computer Science,Mathematics & Statistics,Business & Management,Chemical Engineering,Languages, Literature & Linguistics",/world-university-rankings/state-university-new-york-albany
Medical University of Vienna,,Austria,0,Medical University of Vienna,889,301-350,301,master_account,66.0,185,33.2,295,66.2,111,-,256,13.4,384,23.7,334,"Medicine & Dentistry,Other Health",/world-university-rankings/medical-university-vienna
University of Kentucky,,United States,0,University of Kentucky,752,301-350,301,public,45.5,345,-,393,21.7,384,-,336,27.8,260,39.1,187,"Chemistry,Archaeology,Physics & Astronomy,Communication & Media Studies,Economics & Econometrics,Veterinary Science,Computer Science,Other Health,History, Philosophy & Theology,Sport Science,Accounting & Finance,Civil Engineering,General Engineering,Law,Languages, Literature & Linguistics,Education,Medicine & Dentistry,Electrical & Electronic Engineering,Sociology,Architecture,Chemical Engineering,Art, Performing Arts & Design,Business & Management,Psychology,Mechanical & Aerospace Engineering,Agriculture & Forestry,Biological Sciences,Mathematics & Statistics,Geography,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-kentucky
University College Cork,,Ireland,0,University College Cork,775,301-350,301,master_account,47.4,332,38.8,228,71.5,78,-,308,19.5,345,25.3,325,"Physics & Astronomy,Sociology,Art, Performing Arts & Design,History, Philosophy & Theology,Accounting & Finance,Medicine & Dentistry,Biological Sciences,Politics & International Studies (incl Development Studies),Other Health,Civil Engineering,Architecture,General Engineering,Mathematics & Statistics,Economics & Econometrics,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Computer Science,Psychology,Languages, Literature & Linguistics,Sport Science,Geography,Archaeology,Chemical Engineering,Law,Chemistry,Education,Business & Management,Communication & Media Studies,Agriculture & Forestry",/world-university-rankings/university-college-cork
Washington State University,,United States,0,Washington State University,814,301-350,301,public,47.1,338,55.8,104,33.9,303,-,396,30.6,235,29.9,285,"Communication & Media Studies,General Engineering,Agriculture & Forestry,Mechanical & Aerospace Engineering,Accounting & Finance,Veterinary Science,Architecture,Electrical & Electronic Engineering,Civil Engineering,Biological Sciences,Chemical Engineering,Economics & Econometrics,Other Health,Chemistry,History, Philosophy & Theology,Mathematics & Statistics,Languages, Literature & Linguistics,Sport Science,Geography,Archaeology,Politics & International Studies (incl Development Studies),Sociology,Computer Science,Psychology,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Medicine & Dentistry,Art, Performing Arts & Design,Business & Management,Education",/world-university-rankings/washington-state-university
Murdoch University Murdoch,,Australia,6,Murdoch University,890,301-350,301,master_account,49.6,313,44.2,156,83.3,38,-,260,18.9,351,19.4,374,"Law,Sociology,Sport Science,Electrical & Electronic Engineering,History, Philosophy & Theology,Physics & Astronomy,Communication & Media Studies,Art, Performing Arts & Design,Chemistry,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Veterinary Science,Business & Management,Biological Sciences,Psychology,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,Politics & International Studies (incl Development Studies),Mathematics & Statistics,General Engineering,Agriculture & Forestry,Education,Chemical Engineering",/world-university-rankings/murdoch-university
University of Eastern Finland,,Finland,11,University of Eastern Finland,776,301-350,301,master_account,58.1,248,36.7,252,39.5,268,-,321,19.1,350,22.4,346,"Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Sociology,Computer Science,Education,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,History, Philosophy & Theology,Chemistry,Agriculture & Forestry,Medicine & Dentistry,Geography,Law,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Business & Management,Accounting & Finance",/world-university-rankings/university-eastern-finland
University of Pisa,,Italy,0,University of Pisa,795,301-350,301,master_account,63.8,203,39.4,220,29.6,336,-,357,23.2,310,22.6,342,"Physics & Astronomy,Civil Engineering,Communication & Media Studies,Law,Computer Science,Art, Performing Arts & Design,Accounting & Finance,Mathematics & Statistics,Languages, Literature & Linguistics,Business & Management,Biological Sciences,Other Health,Mechanical & Aerospace Engineering,Sport Science,General Engineering,Chemical Engineering,Archaeology,Veterinary Science,Agriculture & Forestry,Sociology,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Medicine & Dentistry,History, Philosophy & Theology,Chemistry,Electrical & Electronic Engineering",/world-university-rankings/university-pisa
Zhejiang University ZJU Zhejiang University China research,,China,11,Zhejiang University,815,301-350,301,master_account,32.6,388,89.0,33,20.1,390,-,400,34.5,207,40.3,177,"Architecture,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Civil Engineering,Veterinary Science,Agriculture & Forestry,Biological Sciences,Accounting & Finance,Education,Computer Science,Communication & Media Studies,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,Mathematics & Statistics,Geography,General Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Other Health,Sociology,Business & Management,Medicine & Dentistry,Art, Performing Arts & Design,Psychology,Geology, Environmental, Earth & Marine Sciences,Archaeology,Sport Science,Law",/world-university-rankings/zhejiang-university
North Carolina State University,,United States,0,North Carolina State University,891,301-350,301,public,47.6,330,35.7,263,29.2,338,-,273,28.8,253,34.8,233,"Mechanical & Aerospace Engineering,Economics & Econometrics,Business & Management,Communication & Media Studies,Accounting & Finance,Politics & International Studies (incl Development Studies),Sport Science,Sociology,Chemistry,Languages, Literature & Linguistics,Geography,Psychology,Mathematics & Statistics,Other Health,Physics & Astronomy,Biological Sciences,History, Philosophy & Theology,Archaeology,Geology, Environmental, Earth & Marine Sciences,General Engineering,Education,Architecture,Computer Science,Chemical Engineering,Veterinary Science,Agriculture & Forestry,Civil Engineering,Art, Performing Arts & Design,Electrical & Electronic Engineering",/world-university-rankings/north-carolina-state-university
University of Tsukuba,,Japan,0,University of Tsukuba,735,301-350,301,master_account,45.3,346,33.0,296,30.7,328,-,379,26.2,281,39.9,179,"Communication & Media Studies,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Economics & Econometrics,Accounting & Finance,Architecture,History, Philosophy & Theology,Sport Science,Chemistry,Other Health,Law,Art, Performing Arts & Design,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Psychology,Electrical & Electronic Engineering,Sociology,Computer Science,Civil Engineering,Medicine & Dentistry,Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,General Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Archaeology,Geography",/world-university-rankings/university-tsukuba
Polytechnic University of Milan,,Italy,0,Polytechnic University of Milan,797,301-350,301,master_account,47.7,329,68.1,72,38.1,275,-,278,23.8,303,27.2,311,"Architecture,Computer Science,General Engineering,History, Philosophy & Theology,Chemical Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Civil Engineering",/world-university-rankings/polytechnic-university-milan
University of Pavia,,Italy,0,University of Pavia,892,301-350,301,master_account,56.3,259,60.6,90,34.4,299,-,356,18.3,357,25.6,323,"Medicine & Dentistry,Art, Performing Arts & Design,Accounting & Finance,Electrical & Electronic Engineering,Economics & Econometrics,Computer Science,Archaeology,Physics & Astronomy,Law,Sport Science,Communication & Media Studies,Mathematics & Statistics,History, Philosophy & Theology,Languages, Literature & Linguistics,General Engineering,Biological Sciences,Business & Management,Civil Engineering,Politics & International Studies (incl Development Studies),Chemistry,Other Health,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Psychology",/world-university-rankings/university-pavia
Kyushu University,,Japan,0,Kyushu University,131724,301-350,301,master_account,30.7,392,73.1,61,21.7,383,-,247,28.8,252,44.0,151,"Other Health,Law,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,History, Philosophy & Theology,Economics & Econometrics,General Engineering,Agriculture & Forestry,Medicine & Dentistry,Chemical Engineering,Education,Psychology,Physics & Astronomy,Languages, Literature & Linguistics,Architecture,Mathematics & Statistics,Art, Performing Arts & Design,Chemistry,Business & Management,Computer Science,Mechanical & Aerospace Engineering",/world-university-rankings/kyushu-university
George Mason University,,United States,0,George Mason University,778,351-400,351,public,53.0,282,28.2,360,34.9,296,-,228,19.7,341,27.2,310,"Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Psychology,Law,Civil Engineering,Business & Management,Geography,Electrical & Electronic Engineering,Art, Performing Arts & Design,Economics & Econometrics,Sociology,Sport Science,Education,Communication & Media Studies,General Engineering,Chemistry,Computer Science,Mathematics & Statistics,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,Mechanical & Aerospace Engineering,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies)",/world-university-rankings/george-mason-university
University of Porto,,Portugal,0,University of Porto,798,351-400,351,master_account,50.2,308,36.2,256,43.2,253,-,358,21.1,332,26.2,317,"Medicine & Dentistry,Agriculture & Forestry,General Engineering,Sport Science,Sociology,Politics & International Studies (incl Development Studies),Architecture,Economics & Econometrics,Mechanical & Aerospace Engineering,Archaeology,Computer Science,Chemistry,Psychology,Languages, Literature & Linguistics,Business & Management,Art, Performing Arts & Design,Accounting & Finance,Mathematics & Statistics,Chemical Engineering,Veterinary Science,Physics & Astronomy,Biological Sciences,Other Health,Communication & Media Studies,Civil Engineering,Education,Geography,History, Philosophy & Theology,Law,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-porto
Loughborough University,,United Kingdom,0,Loughborough University,837,351-400,351,master_account,24.7,397,40.7,201,63.9,126,-,253,32.7,219,33.4,250,"Communication & Media Studies,Languages, Literature & Linguistics,History, Philosophy & Theology,Accounting & Finance,Sociology,Business & Management,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Art, Performing Arts & Design,Physics & Astronomy,Architecture,Civil Engineering,Chemistry,General Engineering,Electrical & Electronic Engineering,Computer Science,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Sport Science,Psychology,Geography,Chemical Engineering",/world-university-rankings/loughborough-university
Massey University,,New Zealand,0,Massey University,839,351-400,351,master_account,37.6,377,66.0,76,73.3,74,-,255,19.2,348,19.2,378,"History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Archaeology,Psychology,General Engineering,Sport Science,Geography,Chemistry,Veterinary Science,Chemical Engineering,Biological Sciences,Art, Performing Arts & Design,Sociology,Computer Science,Law,Physics & Astronomy,Communication & Media Studies,Mathematics & Statistics,Languages, Literature & Linguistics,Economics & Econometrics,Architecture,Geology, Environmental, Earth & Marine Sciences,Business & Management,Education,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,Other Health",/world-university-rankings/massey-university
University of Hertfordshire,,United Kingdom,0,University of Hertfordshire,779,351-400,351,master_account,63.1,210,28.9,354,77.2,59,-,330,9.1,399,13.4,397,"Education,General Engineering,Architecture,Electrical & Electronic Engineering,Computer Science,Civil Engineering,Biological Sciences,Law,Art, Performing Arts & Design,Physics & Astronomy,Veterinary Science,Business & Management,Geography,Sociology,Other Health,Communication & Media Studies,Mechanical & Aerospace Engineering,Sport Science,Psychology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Accounting & Finance,Mathematics & Statistics",/world-university-rankings/university-hertfordshire
National Central University,,Taiwan,0,National Central University,841,351-400,351,master_account,38.3,375,84.8,37,27.9,349,-,264,26.5,278,25.2,326,"Sociology,Education,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mathematics & Statistics,Geography,History, Philosophy & Theology,Electrical & Electronic Engineering,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Architecture,Veterinary Science,Psychology,Chemistry,Communication & Media Studies,Art, Performing Arts & Design,Languages, Literature & Linguistics,Agriculture & Forestry,Archaeology,Medicine & Dentistry,Law,Other Health,Computer Science,Physics & Astronomy,Civil Engineering,Business & Management,Economics & Econometrics,General Engineering",/world-university-rankings/national-central-university
University of Houston,,United States,0,University of Houston,780,351-400,351,public,35.0,380,35.7,264,32.6,314,-,331,25.0,291,37.5,200,"Computer Science,Medicine & Dentistry,General Engineering,Business & Management,Chemical Engineering,Accounting & Finance,Languages, Literature & Linguistics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Geography,Law,Psychology,Sociology,Chemistry,Civil Engineering,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Physics & Astronomy,Politics & International Studies (incl Development Studies),Other Health,Electrical & Electronic Engineering,Mathematics & Statistics,Architecture,Education,Communication & Media Studies,Mechanical & Aerospace Engineering",/world-university-rankings/university-houston
Maynooth University,,Ireland,11,Maynooth University,843,351-400,351,master_account,28.1,395,30.8,329,69.2,90,-,272,23.9,301,25.7,320,"Art, Performing Arts & Design,Law,Sociology,Psychology,Geography,Accounting & Finance,Languages, Literature & Linguistics,Education,Business & Management,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Chemistry,General Engineering,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,History, Philosophy & Theology,Mathematics & Statistics,Communication & Media Studies",/world-university-rankings/maynooth-university
University of KwaZulu-Natal UKZN Kwazulu Natal Kwa zulu,,South Africa,11,University of KwaZulu-Natal,902,351-400,351,master_account,40.0,366,28.5,357,56.2,175,-,339,20.2,337,21.9,352,"Architecture,Agriculture & Forestry,Accounting & Finance,General Engineering,Chemistry,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Psychology,History, Philosophy & Theology,Biological Sciences,Mathematics & Statistics,Computer Science,Politics & International Studies (incl Development Studies),Economics & Econometrics,Medicine & Dentistry,Education,Sociology,Chemical Engineering,Geography,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Art, Performing Arts & Design,Civil Engineering,Sport Science,Other Health,Physics & Astronomy,Law",/world-university-rankings/university-kwazulu-natal
University of Texas at San Antonio,,United States,0,University of Texas at San Antonio,761,351-400,351,public,66.2,183,32.2,308,28.6,342,-,374,17.6,362,17.3,390,"Economics & Econometrics,Computer Science,Business & Management,Politics & International Studies (incl Development Studies),Communication & Media Studies,Archaeology,Mathematics & Statistics,Geography,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Sociology,Art, Performing Arts & Design,History, Philosophy & Theology,Biological Sciences,Architecture,Physics & Astronomy,Other Health,Psychology,Mechanical & Aerospace Engineering,Chemistry,Accounting & Finance,Electrical & Electronic Engineering,Education",/world-university-rankings/university-texas-san-antonio
Polytechnic University of Valencia,,Spain,0,Polytechnic University of Valencia,851,351-400,351,master_account,59.4,237,39.3,222,26.1,364,-,279,12.1,387,21.0,358,"Architecture,Economics & Econometrics,Art, Performing Arts & Design,Civil Engineering,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,Communication & Media Studies,Agriculture & Forestry,Mathematics & Statistics,Other Health,Chemistry,Computer Science,Chemical Engineering,Law,Business & Management",/world-university-rankings/polytechnic-university-valencia
"University of the Andes, Colombia",,Colombia,0,"University of the Andes, Colombia",896,351-400,351,master_account,68.2,174,28.4,359,53.0,192,-,375,11.4,390,15.5,396,"Geology, Environmental, Earth & Marine Sciences,Law,Languages, Literature & Linguistics,Architecture,Economics & Econometrics,Medicine & Dentistry,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education,Physics & Astronomy,Psychology,Sociology,Electrical & Electronic Engineering,Chemistry,Civil Engineering,Chemical Engineering,Archaeology,Geography,Mathematics & Statistics,Mechanical & Aerospace Engineering,Business & Management,Accounting & Finance,Art, Performing Arts & Design",/world-university-rankings/university-andes-colombia
Jagiellonian University,,Poland,0,Jagiellonian University,783,351-400,351,master_account,48.2,324,29.5,345,41.7,258,-,238,13.8,381,22.7,340,"History, Philosophy & Theology,Business & Management,Communication & Media Studies,Sociology,Chemistry,Politics & International Studies (incl Development Studies),Other Health,Languages, Literature & Linguistics,Education,Psychology,Biological Sciences,Geography,Accounting & Finance,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Computer Science,Law,Veterinary Science,Archaeology,Medicine & Dentistry,Physics & Astronomy",/world-university-rankings/jagiellonian-university
University of Salento,,Italy,0,University of Salento,854,351-400,351,master_account,40.6,365,51.3,119,28.4,343,-,360,21.3,327,29.1,290,"Archaeology,Economics & Econometrics,Communication & Media Studies,Computer Science,Mechanical & Aerospace Engineering,Law,Business & Management,Civil Engineering,Physics & Astronomy,Sport Science,Languages, Literature & Linguistics,Accounting & Finance,Sociology,Education,Mathematics & Statistics,General Engineering,Biological Sciences,Psychology,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-salento
National Autonomous University of Mexico,,Mexico,0,National Autonomous University of Mexico,897,351-400,351,master_account,24.6,398,36.0,258,33.2,306,-,263,31.6,230,31.0,277,"Architecture,Mechanical & Aerospace Engineering,Physics & Astronomy,Law,Education,Chemistry,Mathematics & Statistics,Art, Performing Arts & Design,Electrical & Electronic Engineering,Economics & Econometrics,Medicine & Dentistry,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Agriculture & Forestry,Computer Science,Veterinary Science,Psychology,Biological Sciences,Geography,History, Philosophy & Theology,General Engineering,Accounting & Finance,Politics & International Studies (incl Development Studies),Civil Engineering,Sociology,Languages, Literature & Linguistics,Other Health",/world-university-rankings/national-autonomous-university-mexico
Keele University,,United Kingdom,11,Keele University,784,351-400,351,master_account,55.1,267,31.7,315,64.2,124,-,241,18.8,352,16.3,394,"Economics & Econometrics,Communication & Media Studies,General Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Biological Sciences,Art, Performing Arts & Design,Geography,Other Health,Agriculture & Forestry,Physics & Astronomy,Psychology,Sport Science,Sociology,Accounting & Finance,Computer Science,Education,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemistry,Languages, Literature & Linguistics,Medicine & Dentistry,Business & Management,Mathematics & Statistics",/world-university-rankings/keele-university
University of Strathclyde,,United Kingdom,11,University of Strathclyde,856,351-400,351,master_account,33.0,387,35.8,262,63.0,131,-,368,21.6,323,26.3,316,"Chemistry,Computer Science,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Other Health,Business & Management,Civil Engineering,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Architecture,Psychology,Languages, Literature & Linguistics,Sport Science,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,History, Philosophy & Theology,General Engineering,Education,Communication & Media Studies,Sociology,Law,Physics & Astronomy,Chemical Engineering",/world-university-rankings/university-strathclyde
Indian Institute of Technology Roorkee,,India,0,Indian Institute of Technology Roorkee,899,351-400,351,master_account,45.8,342,70.4,66,15.6,400,-,236,13.7,383,30.4,280,"Business & Management,Civil Engineering,Mathematics & Statistics,Computer Science,Architecture,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Physics & Astronomy,Biological Sciences,General Engineering,Chemistry,Chemical Engineering,Mechanical & Aerospace Engineering",/world-university-rankings/indian-institute-technology-roorkee
Aalborg University,,Denmark,6,Aalborg University,766,351-400,351,master_account,41.0,364,39.0,225,67.2,103,-,201,24.9,294,21.7,354,"Other Health,Business & Management,Geography,Sport Science,Mechanical & Aerospace Engineering,Physics & Astronomy,History, Philosophy & Theology,Communication & Media Studies,Economics & Econometrics,Psychology,Law,Education,Chemistry,Biological Sciences,Art, Performing Arts & Design,Computer Science,Medicine & Dentistry,Chemical Engineering,Sociology,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Civil Engineering,Politics & International Studies (incl Development Studies),General Engineering,Accounting & Finance,Mathematics & Statistics",/world-university-rankings/aalborg-university
Keio University,,Japan,0,Keio University,785,351-400,351,master_account,39.7,368,43.1,172,22.2,380,-,242,28.0,256,32.5,264,"Education,Chemical Engineering,Business & Management,Mechanical & Aerospace Engineering,General Engineering,Law,Languages, Literature & Linguistics,Civil Engineering,Archaeology,Other Health,Sociology,Accounting & Finance,Medicine & Dentistry,Communication & Media Studies,Biological Sciences,Economics & Econometrics,Geography,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Psychology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemistry,Architecture,Sport Science,Art, Performing Arts & Design,Physics & Astronomy,History, Philosophy & Theology",/world-university-rankings/keio-university
University of Stirling,,United Kingdom,6,University of Stirling,804,351-400,351,master_account,50.3,306,29.8,342,63.7,129,-,366,23.7,305,18.2,386,"Chemistry,Sport Science,Economics & Econometrics,Sociology,Accounting & Finance,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Law,Computer Science,Biological Sciences,Psychology,General Engineering,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Education,Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health",/world-university-rankings/university-stirling
University of Tartu,,Estonia,0,University of Tartu,859,351-400,351,master_account,52.4,286,30.1,337,42.4,254,-,371,27.4,266,18.6,383,"Computer Science,Sociology,Education,Politics & International Studies (incl Development Studies),Communication & Media Studies,Physics & Astronomy,History, Philosophy & Theology,Accounting & Finance,Psychology,Law,Sport Science,Mathematics & Statistics,Economics & Econometrics,Medicine & Dentistry,Art, Performing Arts & Design,Biological Sciences,Other Health,Geology, Environmental, Earth & Marine Sciences,Archaeology,Languages, Literature & Linguistics,Business & Management,Chemistry,Geography",/world-university-rankings/university-tartu
University of Jyväskylä,,Finland,0,University of Jyväskylä,900,351-400,351,master_account,44.6,352,71.2,65,49.7,216,-,334,15.8,371,24.3,331,"Art, Performing Arts & Design,Computer Science,Sport Science,Chemistry,Communication & Media Studies,Education,Medicine & Dentistry,History, Philosophy & Theology,Business & Management,Accounting & Finance,Sociology,Mathematics & Statistics,Psychology,Biological Sciences,Physics & Astronomy,Languages, Literature & Linguistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Other Health",/world-university-rankings/university-jyvaskyla
National Taiwan University of Science and Technology (Taiwan Tech),,Taiwan,6,National Taiwan University of Science and Technology (Taiwan Tech),793,351-400,351,master_account,33.1,386,46.8,140,18.8,397,-,269,42.5,149,26.8,314,"Architecture,Mechanical & Aerospace Engineering,Civil Engineering,Accounting & Finance,Art, Performing Arts & Design,Languages, Literature & Linguistics,General Engineering,Chemical Engineering,Electrical & Electronic Engineering,Computer Science,Business & Management,Education",/world-university-rankings/national-taiwan-university-science-and-technology-taiwan-tech
Lehigh University,,United States,0,Lehigh University,787,351-400,351,private,50.6,303,40.1,207,30.4,330,-,249,19.7,342,26.0,319,"Mechanical & Aerospace Engineering,Communication & Media Studies,Business & Management,Architecture,Biological Sciences,Art, Performing Arts & Design,Psychology,History, Philosophy & Theology,Physics & Astronomy,Accounting & Finance,Computer Science,Mathematics & Statistics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Education,Economics & Econometrics,Chemistry,Languages, Literature & Linguistics,Chemical Engineering,Sociology,Civil Engineering,Politics & International Studies (incl Development Studies)",/world-university-rankings/lehigh-university
