aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Leicester uk united kingdom leicester,,United Kingdom,0,University of Leicester,662,199,199,master_account,67.1,215,34.8,287,83.9,45,45.7,199,31.6,208,29.8,268,"Medicine & Dentistry,Languages, Literature & Linguistics,Sociology,Communication & Media Studies,Geography,Electrical & Electronic Engineering,Archaeology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mathematics & Statistics,Law,Biological Sciences,Psychology,Accounting & Finance,Chemistry,Art, Performing Arts & Design,Business & Management,Computer Science,Mechanical & Aerospace Engineering,Physics & Astronomy,General Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology",/world-university-rankings/university-leicester
George Washington University,,United States,0,George Washington University,600,200,200,private,70.0,192,29.3,364,39.9,305,45.6,201,25.1,274,44.6,101,"Physics & Astronomy,Archaeology,General Engineering,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Art, Performing Arts & Design,Chemistry,Mathematics & Statistics,Electrical & Electronic Engineering,Communication & Media Studies,Psychology,Geography,Agriculture & Forestry,Medicine & Dentistry,Business & Management,Politics & International Studies (incl Development Studies),Accounting & Finance,Languages, Literature & Linguistics,Civil Engineering,Law,Sport Science,Biological Sciences,Sociology,Education,History, Philosophy & Theology,Economics & Econometrics,Architecture,Other Health,Mechanical & Aerospace Engineering",/world-university-rankings/george-washington-university
Florida Institute of Technology,,United States,0,Florida Institute of Technology,873,200,200,private,99.2,8,53.7,124,63.0,143,45.6,200,13.1,388,19.7,379,"Mechanical & Aerospace Engineering,Psychology,Computer Science,Languages, Literature & Linguistics,Chemical Engineering,Physics & Astronomy,History, Philosophy & Theology,Business & Management,Other Health,General Engineering,Accounting & Finance,Civil Engineering,Education,Art, Performing Arts & Design,Law,Politics & International Studies (incl Development Studies),Communication & Media Studies,Medicine & Dentistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Electrical & Electronic Engineering,Chemistry,Architecture",/world-university-rankings/florida-institute-technology
University of Bergen,,Norway,0,University of Bergen,655,201-225,201,master_account,68.5,201,34.2,296,65.3,127,-,303,27.9,248,29.5,270,"Psychology,Art, Performing Arts & Design,Economics & Econometrics,Sociology,Archaeology,Communication & Media Studies,Chemistry,Agriculture & Forestry,Physics & Astronomy,Other Health,Biological Sciences,Politics & International Studies (incl Development Studies),Geography,Sport Science,Law,Accounting & Finance,Mathematics & Statistics,Languages, Literature & Linguistics,Education,Computer Science,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology",/world-university-rankings/university-bergen
University of Innsbruck,,Austria,0,University of Innsbruck,677,201-225,201,master_account,77.0,126,42.0,206,93.4,7,-,328,17.1,365,23.9,345,"Chemistry,Physics & Astronomy,Architecture,Sport Science,Geography,General Engineering,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Civil Engineering,Computer Science,Mathematics & Statistics,Sociology,Communication & Media Studies,Business & Management,Economics & Econometrics,Languages, Literature & Linguistics,Chemical Engineering,History, Philosophy & Theology,Other Health,Accounting & Finance,Psychology,Law,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Education",/world-university-rankings/university-innsbruck
University of Science and Technology of China,,China,0,University of Science and Technology of China,656,201-225,201,master_account,73.6,160,71.6,74,26.3,381,-,359,27.3,261,36.9,176,"Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,History, Philosophy & Theology,Accounting & Finance,Economics & Econometrics,Business & Management,Archaeology,General Engineering,Biological Sciences,Law,Chemistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Mathematics & Statistics",/world-university-rankings/university-science-and-technology-china
University of Dundee,,United Kingdom,6,University of Dundee,640,201-225,201,master_account,84.4,77,47.7,157,64.5,131,-,313,22.5,308,24.4,339,"Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,Education,Medicine & Dentistry,Business & Management,Other Health,Geography,General Engineering,Accounting & Finance,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,Biological Sciences,Mechanical & Aerospace Engineering,Sociology,Politics & International Studies (incl Development Studies),Computer Science,Geology, Environmental, Earth & Marine Sciences,Law,Architecture,Psychology,Mathematics & Statistics,History, Philosophy & Theology",/world-university-rankings/university-dundee
University of São Paulo,,Brazil,0,University of São Paulo,642,201-225,201,master_account,32.3,396,40.1,225,25.3,385,-,358,51.6,78,51.6,68,"Mechanical & Aerospace Engineering,Accounting & Finance,Law,Computer Science,Agriculture & Forestry,Geography,Electrical & Electronic Engineering,Sport Science,Biological Sciences,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Chemistry,Other Health,Education,Economics & Econometrics,Physics & Astronomy,Mathematics & Statistics,Civil Engineering,History, Philosophy & Theology,Veterinary Science,General Engineering,Archaeology,Communication & Media Studies,Business & Management,Architecture,Psychology",/world-university-rankings/university-sao-paulo
University of Strasbourg,,France,0,University of Strasbourg,684,201-225,201,master_account,74.0,156,32.0,330,69.5,107,-,366,23.4,296,28.6,286,"Medicine & Dentistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Education,Agriculture & Forestry,Economics & Econometrics,History, Philosophy & Theology,Archaeology,Psychology,Physics & Astronomy,Architecture,Biological Sciences,Communication & Media Studies,Business & Management,Chemistry,Computer Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),General Engineering,Sport Science,Mathematics & Statistics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Geography,Law,Other Health",/world-university-rankings/university-strasbourg
University of Barcelona,,Spain,6,University of Barcelona,667,201-225,201,master_account,79.7,109,31.0,348,47.8,257,-,300,28.8,237,28.4,290,"Geography,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),General Engineering,Electrical & Electronic Engineering,Agriculture & Forestry,Communication & Media Studies,Mathematics & Statistics,Sport Science,History, Philosophy & Theology,Education,Psychology,Sociology,Medicine & Dentistry,Computer Science,Physics & Astronomy,Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Chemistry,Accounting & Finance,Archaeology,Art, Performing Arts & Design,Law",/world-university-rankings/university-barcelona
Goethe University Frankfurt,,Germany,0,Goethe University Frankfurt,645,201-225,201,master_account,78.8,113,38.8,245,55.6,195,-,229,22.4,309,28.1,293,"Sport Science,Geography,Psychology,Biological Sciences,Accounting & Finance,Agriculture & Forestry,Law,Mathematics & Statistics,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Sociology,Chemistry,Education,Art, Performing Arts & Design,Business & Management,Medicine & Dentistry,Computer Science,Languages, Literature & Linguistics,Archaeology,Other Health,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Economics & Econometrics",/world-university-rankings/goethe-university-frankfurt
Technion Israel Institute of Technology,,Israel,0,Technion Israel Institute of Technology,685,201-225,201,master_account,52.0,326,36.5,264,60.6,156,-,288,37.5,148,36.9,173,"Other Health,General Engineering,Architecture,Civil Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Education,Mathematics & Statistics,Sociology,Mechanical & Aerospace Engineering,Business & Management,Biological Sciences,Chemistry,Computer Science",/world-university-rankings/technion-israel-institute-technology
University of Twente,,Netherlands,6,University of Twente,664,201-225,201,master_account,49.4,348,89.2,33,67.2,118,-,378,45.3,107,32.3,227,"Psychology,Education,Business & Management,Mathematics & Statistics,Economics & Econometrics,Law,Biological Sciences,Sociology,History, Philosophy & Theology,Agriculture & Forestry,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Other Health,Accounting & Finance,Computer Science,Mechanical & Aerospace Engineering,Sport Science,Civil Engineering,Electrical & Electronic Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,General Engineering,Chemistry,Physics & Astronomy,Communication & Media Studies,Art, Performing Arts & Design",/world-university-rankings/university-twente
Hebrew University of Jerusalem,,Israel,0,Hebrew University of Jerusalem,585,201-225,201,master_account,57.2,294,31.5,337,53.3,216,-,231,36.3,158,41.5,126,"History, Philosophy & Theology,Electrical & Electronic Engineering,Economics & Econometrics,Psychology,Geography,Archaeology,General Engineering,Communication & Media Studies,Accounting & Finance,Computer Science,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Biological Sciences,Law,Languages, Literature & Linguistics,Other Health,Chemistry,Education,Sociology,Politics & International Studies (incl Development Studies),Physics & Astronomy,Art, Performing Arts & Design,Mathematics & Statistics,Veterinary Science,Business & Management,Agriculture & Forestry",/world-university-rankings/hebrew-university-jerusalem
Wake Forest University,,United States,0,Wake Forest University,627,201-225,201,private,81.3,99,38.2,253,26.0,384,-,390,23.5,293,33.3,213,"Sociology,History, Philosophy & Theology,Communication & Media Studies,Accounting & Finance,Biological Sciences,Languages, Literature & Linguistics,Other Health,Business & Management,Law,Computer Science,Art, Performing Arts & Design,Education,Chemistry,General Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Psychology,Physics & Astronomy,Economics & Econometrics",/world-university-rankings/wake-forest-university
Ulm University,,Germany,0,Ulm University,687,201-225,201,master_account,73.0,169,56.7,111,54.1,209,-,295,22.0,317,35.0,196,"Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Other Health,Medicine & Dentistry,Economics & Econometrics,Business & Management,Accounting & Finance,Chemistry,Biological Sciences,Electrical & Electronic Engineering,Psychology,Computer Science",/world-university-rankings/ulm-university
Korea University,,South Korea,6,Korea University,702,201-225,201,master_account,39.9,389,98.5,23,35.9,333,-,243,44.3,115,48.9,78,"Mathematics & Statistics,History, Philosophy & Theology,Chemistry,Politics & International Studies (incl Development Studies),Accounting & Finance,Civil Engineering,Physics & Astronomy,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Law,Geography,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Sport Science,Other Health,Computer Science,Medicine & Dentistry,Archaeology,Biological Sciences,Economics & Econometrics,Architecture,Psychology,Sociology,Business & Management,Education,Communication & Media Studies,Agriculture & Forestry",/world-university-rankings/korea-university
University of Reading,,United Kingdom,0,University of Reading,628,201-225,201,master_account,58.1,282,34.9,283,75.0,82,-,355,34.0,182,32.8,216,"Archaeology,Education,Other Health,General Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Biological Sciences,Veterinary Science,Communication & Media Studies,Civil Engineering,Law,Economics & Econometrics,Sociology,Psychology,Architecture,Mathematics & Statistics,Computer Science,Agriculture & Forestry,Languages, Literature & Linguistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Geography,Business & Management,History, Philosophy & Theology,Accounting & Finance",/world-university-rankings/university-reading
Université Libre de Bruxelles,,Belgium,0,Université Libre de Bruxelles,669,201-225,201,master_account,64.4,232,50.7,137,79.4,67,-,297,36.2,161,26.7,313,"Law,Biological Sciences,Business & Management,General Engineering,Sociology,Medicine & Dentistry,Architecture,Geography,Veterinary Science,Electrical & Electronic Engineering,Art, Performing Arts & Design,Civil Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Agriculture & Forestry,Economics & Econometrics,Chemical Engineering,Mechanical & Aerospace Engineering,Archaeology,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Psychology,Other Health,Physics & Astronomy,Chemistry,Education,Accounting & Finance,Communication & Media Studies,Computer Science,Sport Science",/world-university-rankings/universite-libre-de-bruxelles
Cardiff University,,United Kingdom,0,Cardiff University,671,201-225,201,master_account,69.3,194,34.8,285,69.3,109,-,214,30.4,216,30.5,257,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Other Health,Law,General Engineering,Psychology,Computer Science,Biological Sciences,Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Sociology,Physics & Astronomy,Chemistry,Electrical & Electronic Engineering,Mathematics & Statistics,Geography,Business & Management,Architecture,Civil Engineering,Economics & Econometrics,Education,History, Philosophy & Theology,Medicine & Dentistry",/world-university-rankings/cardiff-university
Bilkent University,,Turkey,0,Bilkent University,668,201-225,201,master_account,76.0,134,46.4,165,44.6,273,-,211,27.7,250,28.0,294,"Law,Biological Sciences,Physics & Astronomy,Business & Management,Education,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Psychology,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),General Engineering,Mathematics & Statistics,Architecture,Economics & Econometrics,History, Philosophy & Theology,Archaeology,Chemistry,Computer Science,Accounting & Finance",/world-university-rankings/bilkent-university
University of Illinois at Chicago,,United States,0,University of Illinois at Chicago,631,201-225,201,public,55.1,309,40.7,216,53.4,215,-,327,34.1,179,43.0,115,"Chemistry,Medicine & Dentistry,Mathematics & Statistics,Architecture,Biological Sciences,Physics & Astronomy,General Engineering,Other Health,Accounting & Finance,History, Philosophy & Theology,Civil Engineering,Psychology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Sport Science,Chemical Engineering,Computer Science,Education,Sociology,Law,Mechanical & Aerospace Engineering,Communication & Media Studies,Geography,Archaeology,Economics & Econometrics",/world-university-rankings/university-illinois-chicago
University of Texas at Dallas utd,,United States,11,University of Texas at Dallas,733,201-225,201,public,77.8,122,41.6,212,55.4,198,-,370,28.2,244,26.0,321,"Economics & Econometrics,Business & Management,Physics & Astronomy,Chemistry,Mathematics & Statistics,Sociology,Geography,Computer Science,Education,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,History, Philosophy & Theology,Psychology,Accounting & Finance,General Engineering,Other Health,Electrical & Electronic Engineering,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Mechanical & Aerospace Engineering",/world-university-rankings/university-texas-dallas
University of Trieste,,Italy,0,University of Trieste,713,201-225,201,master_account,88.1,61,33.3,311,50.7,230,-,374,16.0,376,28.7,282,"Chemical Engineering,Art, Performing Arts & Design,Accounting & Finance,Biological Sciences,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,General Engineering,Sociology,Physics & Astronomy,Economics & Econometrics,Archaeology,Law,History, Philosophy & Theology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Civil Engineering,Geography,Languages, Literature & Linguistics,Other Health,Computer Science,Education,Politics & International Studies (incl Development Studies),Architecture,Electrical & Electronic Engineering,Psychology,Business & Management,Mathematics & Statistics,Chemistry",/world-university-rankings/university-trieste
Hong Kong Polytechnic University PolyU Poly U HK PolyU,,Hong Kong,11,Hong Kong Polytechnic University,723,201-225,201,master_account,56.5,298,42.6,199,69.9,105,-,234,36.5,156,33.7,209,"Biological Sciences,Geography,Accounting & Finance,Physics & Astronomy,Art, Performing Arts & Design,Psychology,Electrical & Electronic Engineering,Business & Management,Mechanical & Aerospace Engineering,Communication & Media Studies,Agriculture & Forestry,Sociology,Mathematics & Statistics,Chemical Engineering,Languages, Literature & Linguistics,General Engineering,Computer Science,Chemistry,Civil Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics",/world-university-rankings/hong-kong-polytechnic-university
Newcastle University,,United Kingdom,11,Newcastle University,610,201-225,201,master_account,70.3,188,35.0,280,73.8,86,-,262,29.6,225,30.3,261,"History, Philosophy & Theology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Education,Psychology,Accounting & Finance,Communication & Media Studies,Physics & Astronomy,Mathematics & Statistics,Computer Science,Art, Performing Arts & Design,General Engineering,Economics & Econometrics,Chemical Engineering,Sociology,Agriculture & Forestry,Biological Sciences,Geography,Mechanical & Aerospace Engineering,Chemistry,Other Health,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Business & Management,Medicine & Dentistry,Electrical & Electronic Engineering,Archaeology,Law,Sport Science",/world-university-rankings/newcastle-university
Yonsei University,,South Korea,0,Yonsei University,714,201-225,201,master_account,44.3,373,69.7,77,35.7,336,-,399,45.8,104,44.5,102,"Architecture,Biological Sciences,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Computer Science,Economics & Econometrics,Education,Electrical & Electronic Engineering,General Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Mechanical & Aerospace Engineering,Medicine & Dentistry,Other Health,Physics & Astronomy,Sociology",/world-university-rankings/yonsei-university
William & Mary,,United States,0,William & Mary,611,201-225,201,public,78.7,117,30.0,359,26.5,380,-,396,19.9,337,36.8,177,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Communication & Media Studies,Biological Sciences,Art, Performing Arts & Design,Business & Management,Geography,Sport Science,Mathematics & Statistics,Sociology,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Archaeology,Physics & Astronomy,Education,Law,Languages, Literature & Linguistics,History, Philosophy & Theology",/world-university-rankings/william-mary
Laval University,,Canada,11,Laval University,876,226-250,226,master_account,58.1,281,62.7,95,55.7,194,-,246,29.9,222,35.8,186,"Medicine & Dentistry,Geography,Mathematics & Statistics,History, Philosophy & Theology,Chemical Engineering,Agriculture & Forestry,Sport Science,Computer Science,Psychology,Accounting & Finance,Other Health,Veterinary Science,Art, Performing Arts & Design,Architecture,Communication & Media Studies,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Law,Chemistry,Mechanical & Aerospace Engineering,General Engineering,Education,Biological Sciences,Business & Management,Archaeology,Physics & Astronomy",/world-university-rankings/laval-university
"Birkbeck, University of London",,United Kingdom,0,"Birkbeck, University of London",613,226-250,226,master_account,60.4,266,28.7,375,84.4,37,-,212,29.3,228,28.3,292,"Law,Communication & Media Studies,Business & Management,Geography,Archaeology,Mathematics & Statistics,History, Philosophy & Theology,Sociology,Economics & Econometrics,Other Health,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Languages, Literature & Linguistics,Physics & Astronomy,Biological Sciences,Psychology,Accounting & Finance,Agriculture & Forestry,Computer Science,Politics & International Studies (incl Development Studies),Education",/world-university-rankings/birkbeck-university-london
Nagoya University,,Japan,0,Nagoya University,679,226-250,226,master_account,59.9,269,86.3,42,31.8,356,-,254,31.8,207,37.5,167,"Medicine & Dentistry,Chemical Engineering,Mathematics & Statistics,Biological Sciences,Architecture,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Chemistry,Agriculture & Forestry,Accounting & Finance,Archaeology,Civil Engineering,Psychology,General Engineering,Communication & Media Studies,Education,Physics & Astronomy,Other Health,Law,Computer Science,Geography,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",/world-university-rankings/nagoya-university
Mines ParisTech,,France,0,Mines ParisTech,877,226-250,226,master_account,55.1,306,99.0,21,58.7,177,-,251,23.2,298,39.6,146,,/world-university-rankings/mines-paristech
Dalhousie University,,Canada,0,Dalhousie University,698,226-250,226,master_account,54.4,313,68.9,80,71.6,95,-,223,30.0,220,33.6,210,"Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Other Health,General Engineering,Veterinary Science,Medicine & Dentistry,Sociology,Computer Science,Economics & Econometrics,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sport Science,Psychology,Business & Management,Chemistry,Accounting & Finance,Civil Engineering,Biological Sciences,Education,Agriculture & Forestry,Architecture,Chemical Engineering,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Law,Geography,Mechanical & Aerospace Engineering",/world-university-rankings/dalhousie-university
Brunel University London,,United Kingdom,0,Brunel University London,719,226-250,226,master_account,75.3,140,31.9,331,88.8,19,-,213,21.4,325,22.1,356,"History, Philosophy & Theology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Economics & Econometrics,Psychology,Communication & Media Studies,Biological Sciences,Sport Science,Accounting & Finance,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,General Engineering,Law,Civil Engineering,Computer Science,Business & Management,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Other Health",/world-university-rankings/brunel-university-london
York University,,Canada,6,York University,765,226-250,226,master_account,62.9,242,34.1,298,59.7,166,-,400,35.3,170,27.5,305,"Sport Science,General Engineering,Civil Engineering,Geography,Mathematics & Statistics,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Sociology,Biological Sciences,Languages, Literature & Linguistics,Law,Mechanical & Aerospace Engineering,Computer Science,Physics & Astronomy,Education,Communication & Media Studies,Other Health,Accounting & Finance,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Psychology,Economics & Econometrics,Chemistry,Art, Performing Arts & Design",/world-university-rankings/york-university
University of Konstanz,,Germany,0,University of Konstanz,658,226-250,226,master_account,59.4,275,52.5,129,57.0,183,-,332,33.4,191,30.5,259,"Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,Law,Psychology,Economics & Econometrics,Sport Science,Accounting & Finance,Sociology,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Computer Science,Education",/world-university-rankings/university-konstanz
Autonomous University of Barcelona uab,,Spain,6,Autonomous University of Barcelona,666,226-250,226,master_account,67.0,216,34.6,288,46.4,264,-,206,29.2,231,30.4,260,"Chemical Engineering,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Archaeology,History, Philosophy & Theology,Education,General Engineering,Geography,Biological Sciences,Accounting & Finance,Psychology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Economics & Econometrics,Electrical & Electronic Engineering,Veterinary Science,Physics & Astronomy,Other Health,Mechanical & Aerospace Engineering,Chemistry,Business & Management,Computer Science,Sport Science,Sociology,Medicine & Dentistry,Agriculture & Forestry,Mathematics & Statistics,Law",/world-university-rankings/autonomous-university-barcelona
University of Technology Sydney UTS,,Australia,6,University of Technology Sydney,906,226-250,226,master_account,58.7,277,40.1,226,86.9,29,-,369,32.5,201,27.8,298,"Languages, Literature & Linguistics,Civil Engineering,Chemistry,Law,Mechanical & Aerospace Engineering,Mathematics & Statistics,Architecture,Psychology,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Biological Sciences,Economics & Econometrics,Electrical & Electronic Engineering,Communication & Media Studies,Business & Management,Sport Science,Computer Science,General Engineering,Accounting & Finance,Art, Performing Arts & Design,Sociology,Other Health,Chemical Engineering,Physics & Astronomy,Education,History, Philosophy & Theology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-technology-sydney
Technical University of Berlin,,Germany,0,Technical University of Berlin,1022,226-250,226,master_account,47.0,360,63.4,92,70.4,102,-,287,32.3,205,42.2,120,"Physics & Astronomy,Mathematics & Statistics,Languages, Literature & Linguistics,Civil Engineering,General Engineering,Computer Science,Agriculture & Forestry,Business & Management,Chemistry,Communication & Media Studies,Electrical & Electronic Engineering,Education,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Architecture,Mechanical & Aerospace Engineering,Sociology,Biological Sciences,History, Philosophy & Theology,Economics & Econometrics",/world-university-rankings/technical-university-berlin
University of Milan-Bicocca,,Italy,0,University of Milan-Bicocca,705,226-250,226,master_account,76.6,131,45.0,174,40.6,301,-,338,23.0,301,27.1,306,"Education,Chemistry,Computer Science,Biological Sciences,Physics & Astronomy,Agriculture & Forestry,Law,Economics & Econometrics,Languages, Literature & Linguistics,Sociology,Mathematics & Statistics,Business & Management,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Psychology,Accounting & Finance,Other Health,Medicine & Dentistry",/world-university-rankings/university-milan-bicocca
University of Kiel,,Germany,0,University of Kiel,724,226-250,226,master_account,70.8,186,42.0,207,44.2,277,-,331,24.3,289,31.1,246,"Physics & Astronomy,Accounting & Finance,Art, Performing Arts & Design,Archaeology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Chemistry,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Geography,General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Law,Mathematics & Statistics,Medicine & Dentistry,Business & Management,Agriculture & Forestry,Sociology,History, Philosophy & Theology,Education,Sport Science,Psychology,Economics & Econometrics",/world-university-rankings/university-kiel
University College Dublin,,Ireland,11,University College Dublin,623,226-250,226,master_account,61.7,256,33.8,301,79.4,68,-,299,28.1,246,31.7,237,"Politics & International Studies (incl Development Studies),Civil Engineering,Law,Economics & Econometrics,Electrical & Electronic Engineering,Chemical Engineering,Art, Performing Arts & Design,Sociology,Mathematics & Statistics,Geography,Computer Science,Mechanical & Aerospace Engineering,Veterinary Science,Archaeology,Architecture,Psychology,Education,Accounting & Finance,Languages, Literature & Linguistics,Business & Management,History, Philosophy & Theology,Medicine & Dentistry,Other Health,Agriculture & Forestry,Physics & Astronomy,Chemistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Sport Science,General Engineering",/world-university-rankings/university-college-dublin
Western University,,Canada,11,Western University,690,226-250,226,master_account,47.0,362,50.7,138,63.7,137,-,395,35.7,167,38.3,157,"Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Mathematics & Statistics,Sport Science,Other Health,Geography,Chemical Engineering,Computer Science,Business & Management,Chemistry,Archaeology,Politics & International Studies (incl Development Studies),General Engineering,Education,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Sociology,Psychology,Economics & Econometrics,Law,Accounting & Finance,Biological Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Medicine & Dentistry",/world-university-rankings/western-university
Simon Fraser University,,Canada,11,Simon Fraser University,709,226-250,226,master_account,67.6,212,41.8,209,61.4,151,-,280,29.3,230,24.6,338,"History, Philosophy & Theology,Business & Management,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Psychology,Chemistry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Physics & Astronomy,General Engineering,Economics & Econometrics,Mathematics & Statistics,Sociology,Geography,Communication & Media Studies,Archaeology,Accounting & Finance,Other Health,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Education,Biological Sciences,Computer Science",/world-university-rankings/simon-fraser-university
Tokyo Metropolitan University,,Japan,0,Tokyo Metropolitan University,712,226-250,226,master_account,100.0,2,31.0,347,39.5,307,-,291,9.8,399,19.6,381,"History, Philosophy & Theology,Art, Performing Arts & Design,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Sport Science,Business & Management,Economics & Econometrics,Politics & International Studies (incl Development Studies),Other Health,Biological Sciences,Communication & Media Studies,Electrical & Electronic Engineering,Architecture,Education,Sociology,Psychology,Languages, Literature & Linguistics,Accounting & Finance,Mechanical & Aerospace Engineering,Chemistry,Chemical Engineering,Law,Civil Engineering,Archaeology,Mathematics & Statistics,Geography",/world-university-rankings/tokyo-metropolitan-university
